case_id,case_text_value_type,case_text,case_source,case_type,case_transaction_type,case_status,case_priority_level,date_time_created,date_time_closed,customer_tier,RecordingId,SpeakerId,SegmentDuration,Domain,SampleRate,BitDepth,Role,IsNative,Age,Gender,Country,Accent,MainAudioFile,AudioFile
366095,Single message,[n_s/] ayun buti naman nakita mo na salamat sa tulong mo [filler/] [n_s/],Phone,Deposits,Complaint,New,High,2024-01-25T16:45:00+08:00,2024-01-25T17:00:00+08:00,Low,405ec955-fbcd-4a0a-b09b-5784487c06fc,6C5007ED-75E7-4FBC-BB11-47222FDCAD04,00:00:13.540,retail,8000,16,customer,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/405ec955-fbcd-4a0a-b09b-5784487c06fc.wav,sliced_audio/retail_366095.wav
366096,Single message,wala pong anuman ikinalulugod ko po na tumulong [n_s/],Phone,Deposits,Complaint,New,High,2024-01-24T12:30:00+08:00,,Low,405ec955-fbcd-4a0a-b09b-5784487c06fc,57881FC4-A7E1-45E5-90B5-CF8D8D54BB0E,00:00:6.575,retail,8000,16,agent,True,38,Male,Philippines,National Capital Region (Metro Manila),Audio/405ec955-fbcd-4a0a-b09b-5784487c06fc.wav,sliced_audio/retail_366096.wav
366097,Single message,[n_s/] [filler/] gusto ko lang palang malaman kung kailan ko pwedeng ma-pickup yan [n_s/],Phone,Deposits,Inquiry,New,Low,2024-01-27T15:00:00+08:00,,Low,405ec955-fbcd-4a0a-b09b-5784487c06fc,6C5007ED-75E7-4FBC-BB11-47222FDCAD04,00:00:6.992,retail,8000,16,customer,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/405ec955-fbcd-4a0a-b09b-5784487c06fc.wav,sliced_audio/retail_366097.wav
366098,Single message,"[filler/] pwede niyo po siyang ipick-up [filler/] bago pagkatapusan nitong ""Linggo"" sa alas otso ng umaga [filler/] bukas na po ang tindahan",Phone,Deposits,Inquiry,New,Low,2024-01-27T11:30:00+08:00,,Low,405ec955-fbcd-4a0a-b09b-5784487c06fc,57881FC4-A7E1-45E5-90B5-CF8D8D54BB0E,00:00:13.896,retail,8000,16,agent,True,38,Male,Philippines,National Capital Region (Metro Manila),Audio/405ec955-fbcd-4a0a-b09b-5784487c06fc.wav,sliced_audio/retail_366098.wav
366099,Single message,[n_s/] [filler/] maaga-aga palang magbubukas ang tindahan sige salamat sa tulong mo [filler/] [n_s/],Phone,Deposits,Complaint,New,High,2024-01-26T14:15:00+08:00,2024-01-26T15:00:00+08:00,Low,405ec955-fbcd-4a0a-b09b-5784487c06fc,6C5007ED-75E7-4FBC-BB11-47222FDCAD04,00:00:12.064,retail,8000,16,customer,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/405ec955-fbcd-4a0a-b09b-5784487c06fc.wav,sliced_audio/retail_366099.wav
366100,Single message,wala pong anuman [filler/] meron pa ho ba akong maitutulong sa inyo [uni/],Phone,Deposits,Complaint,New,High,2024-01-25T08:45:00+08:00,2024-01-25T09:00:00+08:00,Low,405ec955-fbcd-4a0a-b09b-5784487c06fc,57881FC4-A7E1-45E5-90B5-CF8D8D54BB0E,00:00:3.302,retail,8000,16,agent,True,38,Male,Philippines,National Capital Region (Metro Manila),Audio/405ec955-fbcd-4a0a-b09b-5784487c06fc.wav,sliced_audio/retail_366100.wav
366101,Single message,naku wala na yun lang ang kailangan ko ngayon [n_s/],Phone,Deposits,Inquiry,New,High,2024-01-24T17:00:00+08:00,,Low,405ec955-fbcd-4a0a-b09b-5784487c06fc,6C5007ED-75E7-4FBC-BB11-47222FDCAD04,00:00:4.543,retail,8000,16,customer,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/405ec955-fbcd-4a0a-b09b-5784487c06fc.wav,sliced_audio/retail_366101.wav
366102,Single message,"[eng_start/] okay [eng_end/] maraming salamat sa pagtawag sa ""A. B. C. Store"" at [filler/] paalam [n_s/]",Phone,Deposits,Request,New,High,2024-01-27T16:00:00+08:00,2024-01-27T16:15:00+08:00,Low,405ec955-fbcd-4a0a-b09b-5784487c06fc,57881FC4-A7E1-45E5-90B5-CF8D8D54BB0E,00:00:11.348,retail,8000,16,agent,True,38,Male,Philippines,National Capital Region (Metro Manila),Audio/405ec955-fbcd-4a0a-b09b-5784487c06fc.wav,sliced_audio/retail_366102.wav
366103,Single message,paalam [n_s/],Phone,Deposits,Request,New,Low,2024-01-27T12:45:00+08:00,2024-01-27T13:00:00+08:00,High,405ec955-fbcd-4a0a-b09b-5784487c06fc,6C5007ED-75E7-4FBC-BB11-47222FDCAD04,00:00:7.774,retail,8000,16,customer,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/405ec955-fbcd-4a0a-b09b-5784487c06fc.wav,sliced_audio/retail_366103.wav
357254,Single message,"Magandang araw Ako po si ""Grace"" at maraming salamat sa pagtawag sa ""Y. S. [eng_start/] Retail Store"" [eng_end/] Ano po ang maitutulong ko",Phone,Deposits,Inquiry,New,Medium,2024-01-26T17:30:00+08:00,,Mid,71786569-03e4-4394-a774-7bf559f86ce7,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:7.929,retail,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357254.wav
357255,Single message,Magandang araw ho [filler/] [eng_start/] ma'am [eng_end/] kailangan ko lang po sanang kanselahin ang aking [eng_start/] order [eng_end/] paano po ba ito gawin,Phone,Deposits,Inquiry,New,Medium,2024-01-25T10:15:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:7.358,retail,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357255.wav
357256,Single message,[filler/] [eng_start/] Sir [eng_end/] magagawa po ito sa telepono [filler/] maaari ko po bang hingin ang numero ng [eng_start/] order [eng_end/] niyo,Phone,Deposits,Request,Assigned,Medium,2024-01-24T18:45:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:6.248,retail,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357256.wav
357257,Single message,[filler/] Tanungin ko lang din po sana [eng_start/] ma'am [eng_end/] kung san ba naroon ang numero ng [eng_start/] order [eng_end/] san makikita ito,Phone,Deposits,Inquiry,Assigned,High,2024-01-27T17:00:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:7.399,retail,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357257.wav
357258,Single message,[filler/] [eng_start/] Sir [eng_end/] mahahanap niyo po ang numero ng [eng_start/] order [eng_end/] sa inyong kumpirmasyong [eng_start/] email [eng_end/],Phone,Deposits,Request,Assigned,High,2024-01-27T13:30:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:6.446,retail,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357258.wav
357259,Single message,[filler/] [eng_start/] Okay [eng_end/] ito pala [eng_start/] Okay three two one four five [eng_end/],Phone,Deposits,Request,Assigned,High,2024-01-26T18:00:00+08:00,2024-01-26T18:30:00+08:00,Low,71786569-03e4-4394-a774-7bf559f86ce7,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:4.264,retail,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357259.wav
357260,Single message,Sige po [eng_start/] sir [eng_end/] hahanapin ko po ang [eng_start/] order [eng_end/] maaari lamang pong maghintay po kayo sandali [n_s/] [eng_start/] okay sir sir [eng_end/] [filler/] maari sabihin ko lang po sa inyo na masyado na pong matagal ang lumipas ng isagawa po ang [eng_start/] order [eng_end/] niyo at hindi na po ito makakansela,Phone,Credit Cards,Request,Assigned,High,2024-01-25T11:45:00+08:00,2024-01-25T12:00:00+08:00,Low,71786569-03e4-4394-a774-7bf559f86ce7,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:22.454,retail,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357260.wav
357261,Single message,Sige [eng_start/] ma'am [eng_end/] nauu- nauunawaan po kita,Phone,Deposits,Request,New,High,2024-01-24T19:00:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:2.716,retail,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357261.wav
357262,Single message,Pano po yan [eng_start/] ma'am [eng_end/] pano po dapat gawin,Phone,Deposits,Inquiry,New,Low,2024-01-27T18:00:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:2.581,retail,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357262.wav
357263,Single message,[filler/] Humihingi po ako ng paumanhin [eng_start/] sir [eng_end/] sa anumang baal- abala,Phone,Deposits,Complaint,New,High,2024-01-27T14:00:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:5.378,retail,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357263.wav
357264,Single message,[filler/] [eng_start/] So ma'am [eng_end/] pano pano po yun tanong lang tanungin ko lang din po kayo ano po kaya yung mangyayari,Phone,Deposits,Inquiry,New,High,2024-01-26T19:00:00+08:00,2024-01-26T19:30:00+08:00,Low,71786569-03e4-4394-a774-7bf559f86ce7,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:6.614,retail,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357264.wav
357265,Single message,[filler/] [eng_start/] Sir [eng_end/] ang [eng_start/] order [eng_end/] po ay naipadala na po noong nakaraang araw,Phone,Deposits,Inquiry,New,High,2024-01-25T13:00:00+08:00,2024-01-25T13:15:00+08:00,Low,71786569-03e4-4394-a774-7bf559f86ce7,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:4.384,retail,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357265.wav
357266,Single message,Sige [eng_start/] ma'am [eng_end/] [filler/] huwag na lang po kaya,Phone,Deposits,Request,New,Low,2024-01-24T20:00:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:3.275,retail,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357266.wav
357267,Single message,[eng_start/] Sir [eng_end/] aabutin po ito ng matagal para iproseso at maitanong ko lang po kung posible po ba ang pagpunta niyo sa isang lokasyon ng [eng_start/] retail [eng_end/] para magsauli,Phone,Deposits,Inquiry,Assigned,Medium,2024-01-27T19:00:00+08:00,,High,71786569-03e4-4394-a774-7bf559f86ce7,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:10.567,retail,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357267.wav
357268,Single message,[filler/] Maaari po bang magawa ang pagsasauli [eng_start/] ma'am [eng_end/] sa lokasyon ng [eng_start/] retail [eng_end/] na pinagbilhan,Phone,Deposits,Complaint,New,Medium,2024-01-27T15:00:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:7.184,retail,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357268.wav
357269,Single message,[filler/] Tanungin ko lang po po [eng_start/] sir [eng_end/] kung mas tud- mas gusto niyo po [n_s/] ba na magpapalit sa halip na isauli ang [eng_start/] item [eng_end/],Phone,Deposits,Request,Assigned,Low,2024-01-26T20:00:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:7.636,retail,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357269.wav
357270,Single message,[filler/] [eng_start/] Ma'am [eng_end/] yung nar- naorder ko po kasi ay maling bersyon o sukat ng produkto Gusto ko sanang ipagpalit ito para sa tamang produktong gusto ko kung posible lang po,Phone,Credit Cards,Complaint,New,High,2024-01-25T14:00:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:12.219,retail,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357270.wav
357271,Single message,[filler/] Sige [eng_start/] sir [eng_end/] tignan titingnan ko po ang tindahan [filler/] na may tamang [eng_start/] version [eng_end/] sa [eng_start/] stock [eng_end/] [filler/] Sige [eng_start/] sir [eng_end/] [filler/] maari lamang pong humingi ako ng ilang sandali para ma- matingnan ko po ang imbentaryo [n_s/],Phone,Deposits,Complaint,Assigned,Low,2024-01-24T21:00:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:17.185,retail,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357271.wav
357272,Single message,Sige [eng_start/] ma'am [eng_end/] sang-ayon po ako diyan sa alok niyo,Phone,Deposits,Complaint,New,Low,2024-01-27T20:00:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:3.058,retail,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357272.wav
357273,Single message,[filler/] [filler/] [eng_start/] Sir [eng_end/] wala pong [eng_start/] stock [eng_end/] ang [eng_start/] item [eng_end/] sa kasalukuyan pero magpapadala po ako ng isa mula sa ibang lokasyon kung pupunta po kayo sa tindahan makalis- makalipas ang ala-una ng hapon bukas nasa tindahan na po ang [eng_start/] item [eng_end/],Phone,Deposits,Inquiry,Assigned,Low,2024-01-27T16:00:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:17.625,retail,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357273.wav
357274,Single message,[filler/] [eng_start/] Ma'am [eng_end/] tanungin ko lang din po sana pwede pa bang magsauli kung nabuksan na yung kahon,Phone,Deposits,Inquiry,New,High,2024-01-26T21:00:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:6.102,retail,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357274.wav
357275,Single message,[eng_start/] Okay [eng_end/] lang po [eng_start/] sir [eng_end/] kung nabuksan ito pero kailangan nitong muling na- maselyuhan bago po ipadala walang anuman po [eng_start/] sir [eng_end/] at maitanong ko lang po kung meron pa po ba kayong [filler/] o tanong,Phone,Deposits,Complaint,Assigned,High,2024-01-25T15:00:00+08:00,,Low,71786569-03e4-4394-a774-7bf559f86ce7,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:15.848,retail,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357275.wav
357276,Single message,[eng_start/] Okay [eng_end/] salamat salamat po sa tulong niyo,Phone,Deposits,Request,New,High,2024-01-24T22:00:00+08:00,2024-01-25T09:00:00+08:00,Low,71786569-03e4-4394-a774-7bf559f86ce7,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:2.790,retail,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357276.wav
357277,Single message,[filler/] Di na po [eng_start/] ma'am [eng_end/] hindi ko na po kailangan ng iba pang tulong [n_s/],Phone,Deposits,Complaint,New,High,2024-01-27T21:00:00+08:00,2024-01-27T21:15:00+08:00,Low,71786569-03e4-4394-a774-7bf559f86ce7,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:5.205,retail,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357277.wav
357278,Single message,Maraming salamat po [eng_start/] sir [eng_end/] at hilingin ko lang din po na sumali po kayo sa isang [eng_start/] survey [eng_end/] tungkol po sa kasiyahan ng [eng_start/] customer [eng_end/] pagkatapos po ng tawag,Phone,Deposits,Inquiry,Assigned,Medium,2024-01-27T17:00:00+08:00,,High,71786569-03e4-4394-a774-7bf559f86ce7,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:11.299,retail,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357278.wav
357279,Single message,[n_s/] [filler/] Wag na lang po [eng_start/] ma'am [eng_end/] paalam po,Phone,Deposits,Complaint,New,Low,2024-01-26T22:00:00+08:00,2024-01-26T22:30:00+08:00,Low,71786569-03e4-4394-a774-7bf559f86ce7,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:5.897,retail,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/71786569-03e4-4394-a774-7bf559f86ce7.wav,sliced_audio/retail_357279.wav
358414,Single message,"[filler/] Sige sige po at [filler/] ang [filler/] [eng_start/] account [eng_end/] po ninyo sa bangko ay [filler/] dapat din pong konektado sa [eng_start/] account [eng_end/] ng [eng_start/] credit card [eng_end/] upang ma-enroll po sa [eng_start/] ""Autopay"" [eng_end/]",Phone,Credit Cards,Request,Assigned,Medium,2024-01-25T16:00:00+08:00,,Low,cbe73873-7e42-4f7d-b7ae-848f26631c59,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:10.576,retail,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/cbe73873-7e42-4f7d-b7ae-848f26631c59.wav,sliced_audio/retail_358414.wav
358415,Single message,[filler/] sige [eng_start/] okay [eng_end/] lang [filler/] magbibigay ako ng impormasyon sa aking [eng_start/] account [eng_end/],Phone,Deposits,Request,Assigned,Medium,2024-01-24T23:00:00+08:00,,Low,cbe73873-7e42-4f7d-b7ae-848f26631c59,06026B58-2CFF-4041-AB6F-4026942FAEDD,00:00:3.749,retail,8000,16,customer,True,32,Male,Philippines,Cavite,Audio/cbe73873-7e42-4f7d-b7ae-848f26631c59.wav,sliced_audio/retail_358415.wav
358416,Single message,[filler/] Sige po salamat naman [filler/] hingin ko po yung [eng_start/] sort code [eng_end/] at [filler/] numero po ng [eng_start/] account [eng_end/] ninyo,Phone,Deposits,Request,Assigned,Medium,2024-01-27T22:00:00+08:00,,Low,cbe73873-7e42-4f7d-b7ae-848f26631c59,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:6.307,retail,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/cbe73873-7e42-4f7d-b7ae-848f26631c59.wav,sliced_audio/retail_358416.wav
358417,Single message,[eng_start/] Okay [eng_end/] Ang [eng_start/] sort code [eng_end/] ng [eng_start/] account [eng_end/] ko ay [filler/] [eng_start/] five four one three two seven [eng_end/] at ang [eng_start/] account number [eng_end/] ko ay [eng_start/] one zero three seven zero seven eight one five [eng_end/],Phone,Deposits,Request,Assigned,High,2024-01-27T18:00:00+08:00,,Low,cbe73873-7e42-4f7d-b7ae-848f26631c59,06026B58-2CFF-4041-AB6F-4026942FAEDD,00:00:18.032,retail,8000,16,customer,True,32,Male,Philippines,Cavite,Audio/cbe73873-7e42-4f7d-b7ae-848f26631c59.wav,sliced_audio/retail_358417.wav
358418,Single message,[eng_start/] okay [eng_end/] maraming salamat po sa impormasyon at ang nais ko lang pong ipaalam sa inyo na [filler/] dapat po mapatotohanan ng [eng_start/] account [eng_end/] ninyo sa bangko at [filler/] aabutin po ito ng hanggang dalawang araw ng negosyo,Phone,Deposits,Request,Assigned,High,2024-01-26T23:00:00+08:00,,Low,cbe73873-7e42-4f7d-b7ae-848f26631c59,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:12.592,retail,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/cbe73873-7e42-4f7d-b7ae-848f26631c59.wav,sliced_audio/retail_358418.wav
358419,Single message,[filler/] Papaano ko ba mapatoto-tohanan yung [filler/] [eng_start/] account [eng_end/] ko sa bangko,Phone,Deposits,Complaint,New,High,2024-01-25T17:00:00+08:00,,Low,cbe73873-7e42-4f7d-b7ae-848f26631c59,06026B58-2CFF-4041-AB6F-4026942FAEDD,00:00:4.932,retail,8000,16,customer,True,32,Male,Philippines,Cavite,Audio/cbe73873-7e42-4f7d-b7ae-848f26631c59.wav,sliced_audio/retail_358419.wav
358420,Single message,[filler/] Opo ang [filler/] sistema po namin ay sisingil po ng [eng_start/] penny [eng_end/] sa [eng_start/] account [eng_end/] po ninyo para po sa pagpapatotoo,Phone,Deposits,Complaint,New,Low,2024-01-24T24:00:00+08:00,,Low,cbe73873-7e42-4f7d-b7ae-848f26631c59,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:6.054,retail,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/cbe73873-7e42-4f7d-b7ae-848f26631c59.wav,sliced_audio/retail_358420.wav
358421,Single message,[filler/] [filler/] Kailan ito pwedeng gawin,Phone,Deposits,Inquiry,New,Low,2024-01-28T00:00:00+08:00,,Low,cbe73873-7e42-4f7d-b7ae-848f26631c59,06026B58-2CFF-4041-AB6F-4026942FAEDD,00:00:5.467,retail,8000,16,customer,True,32,Male,Philippines,Cavite,Audio/cbe73873-7e42-4f7d-b7ae-848f26631c59.wav,sliced_audio/retail_358421.wav
358422,Single message,[filler/] Yung [filler/] bangko po ay [filler/] magpapadala po sa inyo ng alerto kapagka natanggap na po nito yung deposito at [filler/] Ipapaalam ko lang din po sa inyo na pwede po kayong tumawag pabalik sa amin makalipas po matapos ang pagpapatotoo,Phone,Deposits,Complaint,New,High,2024-01-27T19:00:00+08:00,,Low,cbe73873-7e42-4f7d-b7ae-848f26631c59,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:15.803,retail,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/cbe73873-7e42-4f7d-b7ae-848f26631c59.wav,sliced_audio/retail_358422.wav
358423,Single message,"[filler/] Kailangan pa bang gawin yan May iba pa bang [eng_start/] or [eng_end/] may iba pa bang paraan para mag-set up ng [eng_start/] ""Autopay"" [eng_end/] ngayon",Phone,Deposits,Request,Assigned,Low,2024-01-27T00:00:00+08:00,2024-01-27T00:30:00+08:00,Low,cbe73873-7e42-4f7d-b7ae-848f26631c59,06026B58-2CFF-4041-AB6F-4026942FAEDD,00:00:6.432,retail,8000,16,customer,True,32,Male,Philippines,Cavite,Audio/cbe73873-7e42-4f7d-b7ae-848f26631c59.wav,sliced_audio/retail_358423.wav
